PrivacyPrefID,UserID,OptInMarketing,OptInDataSharing
PRV7927,USR4904,False,False
PRV7928,USR9859,False,True
PRV7929,USR5421,False,False
PRV7930,USR3571,True,True
PRV7931,USR2088,False,True
PRV7932,USR2793,True,False
PRV7933,USR5926,True,False
PRV7934,USR338,False,True
PRV7935,USR9609,True,False
PRV7936,USR7700,True,False
PRV7937,USR7843,True,False
PRV7938,USR3936,False,False
PRV7939,USR6759,False,True
PRV7940,USR9482,False,True
PRV7941,USR7690,True,False
PRV7942,USR7797,True,False
PRV7943,USR6966,True,False
PRV7944,USR9529,True,True
PRV7945,USR6548,False,True
PRV7946,USR5885,False,False
PRV7947,USR8716,True,False
PRV7948,USR6946,True,True
PRV7949,USR409,False,False
PRV7950,USR8499,True,False
PRV7951,USR5291,False,False
PRV7952,USR329,True,True
PRV7953,USR1370,False,True
PRV7954,USR6076,False,True
PRV7955,USR777,False,True
PRV7956,USR8723,False,True
PRV7957,USR5646,True,False
PRV7958,USR4456,True,True
PRV7959,USR3984,False,False
PRV7960,USR5246,True,True
PRV7961,USR9767,True,False
PRV7962,USR3986,False,False
PRV7963,USR2035,False,False
PRV7964,USR6822,False,True
PRV7965,USR6003,True,True
PRV7966,USR8274,False,False
PRV7967,USR3833,False,True
PRV7968,USR7761,False,False
PRV7969,USR3836,True,True
PRV7970,USR9028,True,False
PRV7971,USR511,True,False
PRV7972,USR891,True,True
PRV7973,USR2617,True,True
PRV7974,USR5620,True,False
PRV7975,USR3546,True,False
PRV7976,USR4121,True,False
PRV7977,USR7757,False,False
PRV7978,USR4661,True,False
PRV7979,USR6253,True,True
PRV7980,USR7644,True,True
PRV7981,USR7767,False,True
PRV7982,USR1651,True,False
PRV7983,USR6286,False,False
PRV7984,USR8850,True,True
PRV7985,USR4531,False,True
PRV7986,USR6456,True,False
PRV7987,USR6892,True,True
PRV7988,USR4507,True,True
PRV7989,USR2792,True,False
PRV7990,USR3623,False,False
PRV7991,USR1863,False,True
PRV7992,USR5390,True,True
PRV7993,USR2393,False,True
PRV7994,USR7677,False,True
PRV7995,USR5999,True,False
PRV7996,USR8761,False,True
PRV7997,USR8108,False,False
PRV7998,USR8618,False,False
PRV7999,USR3925,True,True
PRV8000,USR3825,True,False
PRV8001,USR1695,True,True
PRV8002,USR1682,False,True
PRV8003,USR9321,True,False
PRV8004,USR3939,True,False
PRV8005,USR1884,False,True
PRV8006,USR2843,False,False
PRV8007,USR4378,True,True
PRV8008,USR9897,False,True
PRV8009,USR1375,False,True
PRV8010,USR5569,True,False
PRV8011,USR3150,True,False
PRV8012,USR6405,True,False
PRV8013,USR9733,False,True
PRV8014,USR7338,False,True
PRV8015,USR4061,True,False
PRV8016,USR9285,True,True
PRV8017,USR4821,False,True
PRV8018,USR3569,False,True
PRV8019,USR2431,True,True
PRV8020,USR8682,False,False
PRV8021,USR7436,True,True
PRV8022,USR5421,False,False
PRV8023,USR807,True,True
PRV8024,USR3314,False,False
PRV8025,USR4979,False,True
PRV8026,USR1237,True,False
PRV8027,USR1472,True,False
PRV8028,USR410,True,False
PRV8029,USR3543,True,False
PRV8030,USR7144,True,False
PRV8031,USR9381,True,False
PRV8032,USR650,True,False
PRV8033,USR1928,True,False
PRV8034,USR5601,True,False
PRV8035,USR5495,True,False
PRV8036,USR4652,True,True
PRV8037,USR8585,True,True
PRV8038,USR8096,True,False
PRV8039,USR8105,True,True
PRV8040,USR5992,True,False
PRV8041,USR5416,True,True
PRV8042,USR4557,False,True
PRV8043,USR9038,True,True
PRV8044,USR5157,True,True
PRV8045,USR6783,False,True
PRV8046,USR5191,False,False
PRV8047,USR773,False,True
PRV8048,USR3218,False,True
PRV8049,USR4966,True,False
PRV8050,USR5981,True,True
PRV8051,USR6269,False,True
PRV8052,USR624,False,True
PRV8053,USR81,False,False
PRV8054,USR7668,True,True
PRV8055,USR6701,True,False
PRV8056,USR942,False,True
PRV8057,USR4768,False,False
PRV8058,USR9756,True,True
PRV8059,USR2028,True,True
PRV8060,USR6664,False,True
PRV8061,USR4230,True,True
PRV8062,USR3061,True,False
PRV8063,USR2439,False,False
PRV8064,USR336,True,False
PRV8065,USR6872,False,False
PRV8066,USR5711,True,True
PRV8067,USR301,False,True
PRV8068,USR1337,True,False
PRV8069,USR4466,True,False
PRV8070,USR2726,False,False
PRV8071,USR8159,False,False
PRV8072,USR2942,False,True
PRV8073,USR489,False,False
PRV8074,USR3992,False,True
PRV8075,USR3635,True,False
PRV8076,USR838,False,True
PRV8077,USR6738,True,False
PRV8078,USR2014,False,True
PRV8079,USR1455,False,False
PRV8080,USR7405,True,False
PRV8081,USR10000,True,False
PRV8082,USR5369,True,True
PRV8083,USR116,True,False
PRV8084,USR7120,True,True
PRV8085,USR3163,True,True
PRV8086,USR2808,True,False
PRV8087,USR7996,False,True
PRV8088,USR6345,True,True
PRV8089,USR6184,False,True
PRV8090,USR2545,False,True
PRV8091,USR1658,True,True
PRV8092,USR3133,True,False
PRV8093,USR1607,False,False
PRV8094,USR137,True,False
PRV8095,USR1788,False,False
PRV8096,USR2755,False,False
PRV8097,USR8729,True,True
PRV8098,USR5320,True,False
PRV8099,USR5936,True,False
PRV8100,USR9171,False,True
PRV8101,USR2227,True,False
PRV8102,USR6255,False,True
PRV8103,USR9574,False,True
PRV8104,USR3102,True,True
PRV8105,USR9366,False,False
PRV8106,USR7898,False,True
PRV8107,USR2997,True,True
PRV8108,USR8109,True,False
PRV8109,USR9483,True,False
PRV8110,USR3843,False,False
PRV8111,USR6699,True,False
PRV8112,USR2672,False,False
PRV8113,USR1779,True,False
PRV8114,USR6182,False,False
PRV8115,USR6587,True,False
PRV8116,USR9325,True,True
PRV8117,USR1532,False,False
PRV8118,USR7406,True,True
PRV8119,USR5350,True,False
PRV8120,USR2032,False,False
PRV8121,USR3115,False,True
PRV8122,USR829,False,True
PRV8123,USR482,True,True
PRV8124,USR3894,False,False
PRV8125,USR7486,True,False
PRV8126,USR7393,False,False
PRV8127,USR3645,False,False
PRV8128,USR8003,True,False
PRV8129,USR2891,True,True
PRV8130,USR3660,True,False
PRV8131,USR2385,False,True
PRV8132,USR3833,True,True
PRV8133,USR3350,True,False
PRV8134,USR3073,True,False
PRV8135,USR5767,False,True
PRV8136,USR9462,True,True
PRV8137,USR9935,False,False
PRV8138,USR1092,False,True
PRV8139,USR3970,False,True
PRV8140,USR1378,True,False
PRV8141,USR4173,False,True
PRV8142,USR9832,True,False
PRV8143,USR4768,False,False
PRV8144,USR4700,False,True
PRV8145,USR8302,False,False
PRV8146,USR2132,True,False
PRV8147,USR9089,False,True
PRV8148,USR1424,False,True
PRV8149,USR765,True,False
PRV8150,USR3793,True,False
PRV8151,USR7944,True,True
PRV8152,USR81,False,False
PRV8153,USR2032,True,False
PRV8154,USR9211,False,False
PRV8155,USR3093,False,False
PRV8156,USR7441,False,True
PRV8157,USR6279,False,True
PRV8158,USR3783,True,True
PRV8159,USR2111,False,True
PRV8160,USR60,False,True
PRV8161,USR1753,True,False
PRV8162,USR7495,False,False
PRV8163,USR3134,True,True
PRV8164,USR8545,True,True
PRV8165,USR3691,True,False
PRV8166,USR1978,True,False
PRV8167,USR7582,True,True
PRV8168,USR2075,True,True
PRV8169,USR8306,True,False
PRV8170,USR9596,True,True
PRV8171,USR1568,True,True
PRV8172,USR8577,False,True
PRV8173,USR9851,False,True
PRV8174,USR4799,True,True
PRV8175,USR2131,False,False
PRV8176,USR2867,True,True
PRV8177,USR9575,False,True
PRV8178,USR5556,False,False
PRV8179,USR3435,True,True
PRV8180,USR3279,True,True
PRV8181,USR2783,False,False
PRV8182,USR3923,False,True
PRV8183,USR6090,True,False
PRV8184,USR9801,True,False
PRV8185,USR4147,True,True
PRV8186,USR2034,False,True
PRV8187,USR8443,False,False
PRV8188,USR1987,True,False
PRV8189,USR5300,True,False
PRV8190,USR3201,True,True
PRV8191,USR5705,False,False
PRV8192,USR8943,True,False
PRV8193,USR2454,False,True
PRV8194,USR4869,True,False
PRV8195,USR6193,False,False
PRV8196,USR2457,True,True
PRV8197,USR4542,False,True
PRV8198,USR4159,True,False
PRV8199,USR5807,True,True
PRV8200,USR2068,True,True
PRV8201,USR1700,True,False
PRV8202,USR3953,False,True
PRV8203,USR643,False,True
PRV8204,USR59,True,True
PRV8205,USR8710,True,False
PRV8206,USR1142,True,True
PRV8207,USR1914,False,False
PRV8208,USR3756,True,False
PRV8209,USR557,False,True
PRV8210,USR1679,True,True
PRV8211,USR7787,False,True
PRV8212,USR8957,True,False
PRV8213,USR5503,False,False
PRV8214,USR9485,True,False
PRV8215,USR1774,True,False
PRV8216,USR2447,False,True
PRV8217,USR7246,False,True
PRV8218,USR3663,False,True
PRV8219,USR526,True,False
PRV8220,USR1420,False,False
PRV8221,USR1963,True,True
PRV8222,USR5642,True,True
PRV8223,USR225,True,False
PRV8224,USR382,True,True
PRV8225,USR8963,True,False
PRV8226,USR9097,True,True
PRV8227,USR2085,False,False
PRV8228,USR5415,False,True
PRV8229,USR7195,True,False
PRV8230,USR9722,True,True
PRV8231,USR8466,False,True
PRV8232,USR5826,True,True
PRV8233,USR2039,True,True
PRV8234,USR7370,True,True
PRV8235,USR7329,False,True
PRV8236,USR1189,False,True
PRV8237,USR5962,True,False
PRV8238,USR7209,True,False
PRV8239,USR3451,True,True
PRV8240,USR7512,False,False
PRV8241,USR32,False,True
PRV8242,USR3631,False,True
PRV8243,USR7225,True,False
PRV8244,USR4100,True,True
PRV8245,USR2491,True,False
PRV8246,USR8819,False,False
PRV8247,USR3036,True,False
PRV8248,USR4708,True,False
PRV8249,USR9723,True,False
PRV8250,USR2836,True,True
PRV8251,USR2635,False,True
PRV8252,USR3733,False,False
PRV8253,USR7055,False,True
PRV8254,USR6873,True,False
PRV8255,USR4891,False,True
PRV8256,USR8043,False,False
PRV8257,USR2098,True,False
PRV8258,USR4786,False,True
PRV8259,USR6513,True,True
PRV8260,USR7333,True,False
PRV8261,USR9832,True,True
PRV8262,USR8637,True,False
PRV8263,USR3510,True,False
PRV8264,USR906,False,True
PRV8265,USR22,False,True
PRV8266,USR2860,True,False
PRV8267,USR756,True,False
PRV8268,USR7687,False,True
PRV8269,USR2386,False,False
PRV8270,USR6410,False,False
PRV8271,USR9921,False,True
PRV8272,USR7989,False,False
PRV8273,USR726,False,False
PRV8274,USR1139,False,False
PRV8275,USR2592,False,False
PRV8276,USR6186,True,False
PRV8277,USR2554,False,False
PRV8278,USR8062,True,True
PRV8279,USR9948,True,False
PRV8280,USR5955,False,False
PRV8281,USR3153,True,True
PRV8282,USR5967,True,True
PRV8283,USR5280,True,False
PRV8284,USR4085,True,False
PRV8285,USR5866,False,False
PRV8286,USR2798,False,True
PRV8287,USR8463,True,True
PRV8288,USR4216,True,True
PRV8289,USR3884,False,True
PRV8290,USR3918,False,True
PRV8291,USR9776,True,False
PRV8292,USR6004,True,False
PRV8293,USR5006,True,False
PRV8294,USR8342,True,True
PRV8295,USR7955,False,True
PRV8296,USR2301,True,False
PRV8297,USR1049,False,False
PRV8298,USR8667,True,False
PRV8299,USR1205,False,False
PRV8300,USR6529,False,True
PRV8301,USR8811,False,False
PRV8302,USR9980,True,True
PRV8303,USR9036,False,True
PRV8304,USR85,True,False
PRV8305,USR861,True,True
PRV8306,USR9009,True,False
PRV8307,USR6506,False,True
PRV8308,USR7641,True,False
PRV8309,USR4967,True,False
PRV8310,USR9433,True,True
PRV8311,USR7403,True,False
PRV8312,USR3217,True,False
PRV8313,USR4432,True,False
PRV8314,USR368,False,False
PRV8315,USR3025,True,True
PRV8316,USR7539,False,True
PRV8317,USR6193,False,True
PRV8318,USR5654,False,False
PRV8319,USR5740,True,False
PRV8320,USR1172,True,False
PRV8321,USR2519,False,False
PRV8322,USR1073,True,False
PRV8323,USR3669,True,False
PRV8324,USR335,True,False
PRV8325,USR5506,False,True
PRV8326,USR2734,True,True
PRV8327,USR8954,False,True
PRV8328,USR4067,False,True
PRV8329,USR1361,True,False
PRV8330,USR6980,True,True
PRV8331,USR9978,True,False
PRV8332,USR8913,True,False
PRV8333,USR358,True,False
PRV8334,USR2321,False,True
PRV8335,USR8451,True,False
PRV8336,USR5266,False,True
PRV8337,USR2684,True,True
PRV8338,USR7738,False,True
PRV8339,USR4528,True,True
PRV8340,USR3308,True,True
PRV8341,USR5600,True,True
PRV8342,USR6175,True,False
PRV8343,USR6553,True,True
PRV8344,USR485,True,True
PRV8345,USR4055,False,True
PRV8346,USR2975,True,True
PRV8347,USR2322,True,True
PRV8348,USR199,False,False
PRV8349,USR4429,True,False
PRV8350,USR4950,False,True
PRV8351,USR3269,False,True
PRV8352,USR4235,False,False
PRV8353,USR431,False,False
PRV8354,USR447,True,False
PRV8355,USR888,True,True
PRV8356,USR5795,True,True
PRV8357,USR931,False,False
PRV8358,USR2135,False,True
PRV8359,USR6466,False,True
PRV8360,USR3199,True,False
PRV8361,USR9696,False,True
PRV8362,USR9468,False,True
PRV8363,USR4964,True,False
PRV8364,USR5858,True,False
PRV8365,USR7070,False,True
PRV8366,USR5063,False,True
PRV8367,USR8539,False,False
PRV8368,USR8010,True,False
PRV8369,USR7678,False,False
PRV8370,USR4574,False,False
PRV8371,USR4322,True,False
PRV8372,USR1911,True,True
PRV8373,USR5359,False,False
PRV8374,USR1296,False,True
PRV8375,USR1240,True,False
PRV8376,USR5063,True,True
PRV8377,USR7755,True,False
PRV8378,USR7831,False,False
PRV8379,USR2784,False,False
PRV8380,USR4566,True,True
PRV8381,USR139,True,True
PRV8382,USR4455,False,False
PRV8383,USR6925,False,False
PRV8384,USR9844,True,True
PRV8385,USR8896,True,True
PRV8386,USR2361,True,True
PRV8387,USR2297,True,False
PRV8388,USR1129,True,False
PRV8389,USR5868,False,False
PRV8390,USR1004,False,False
PRV8391,USR2128,False,True
PRV8392,USR1634,False,False
PRV8393,USR4493,True,False
PRV8394,USR2188,False,True
PRV8395,USR9284,True,True
PRV8396,USR396,False,False
PRV8397,USR8542,True,True
PRV8398,USR5748,False,True
PRV8399,USR55,False,False
PRV8400,USR9465,False,False
PRV8401,USR8483,False,False
PRV8402,USR5493,True,False
PRV8403,USR3008,True,True
PRV8404,USR1963,True,False
PRV8405,USR7069,False,True
PRV8406,USR3663,True,False
PRV8407,USR5908,False,True
PRV8408,USR6387,True,True
PRV8409,USR788,True,True
PRV8410,USR3676,False,False
PRV8411,USR704,False,True
PRV8412,USR9577,True,False
PRV8413,USR9931,True,False
PRV8414,USR4505,False,True
PRV8415,USR4282,False,True
PRV8416,USR3550,False,True
PRV8417,USR6920,False,True
PRV8418,USR4744,True,True
PRV8419,USR8032,False,True
PRV8420,USR2541,False,True
PRV8421,USR4335,False,True
PRV8422,USR3232,False,False
PRV8423,USR9707,False,False
PRV8424,USR7207,True,True
PRV8425,USR5822,True,True
PRV8426,USR7751,False,False
PRV8427,USR6855,True,False
PRV8428,USR1344,False,False
PRV8429,USR6812,True,False
PRV8430,USR441,False,False
PRV8431,USR7753,False,False
PRV8432,USR4880,True,True
PRV8433,USR234,False,True
PRV8434,USR1215,False,False
PRV8435,USR5676,True,False
PRV8436,USR2883,True,False
PRV8437,USR3820,True,True
PRV8438,USR4246,True,False
PRV8439,USR3581,True,True
PRV8440,USR9709,False,True
PRV8441,USR8229,True,True
PRV8442,USR8722,True,True
PRV8443,USR4263,True,True
PRV8444,USR1554,False,False
PRV8445,USR229,True,False
PRV8446,USR4928,True,False
PRV8447,USR7265,False,False
PRV8448,USR8080,False,False
PRV8449,USR1632,True,True
PRV8450,USR9716,False,True
PRV8451,USR1966,True,False
PRV8452,USR6853,True,True
PRV8453,USR3614,True,False
PRV8454,USR4304,False,False
PRV8455,USR8412,True,False
PRV8456,USR203,False,True
PRV8457,USR6684,True,True
PRV8458,USR2859,False,False
PRV8459,USR2763,True,False
PRV8460,USR5028,True,True
PRV8461,USR4082,False,True
PRV8462,USR3845,False,False
PRV8463,USR6454,False,False
PRV8464,USR7668,True,False
PRV8465,USR5732,True,False
PRV8466,USR9500,True,True
PRV8467,USR8604,True,False
PRV8468,USR4929,True,False
PRV8469,USR2146,False,True
PRV8470,USR2271,False,False
PRV8471,USR9608,True,False
PRV8472,USR9721,True,False
PRV8473,USR1523,True,False
PRV8474,USR2763,True,False
PRV8475,USR4764,True,False
PRV8476,USR1056,True,True
PRV8477,USR281,True,True
PRV8478,USR3505,False,False
PRV8479,USR9212,False,False
PRV8480,USR2877,False,True
PRV8481,USR9053,True,False
PRV8482,USR452,True,True
PRV8483,USR4016,False,False
PRV8484,USR8682,True,True
PRV8485,USR8266,True,True
PRV8486,USR7342,False,False
PRV8487,USR3214,True,True
PRV8488,USR8375,True,True
PRV8489,USR3061,True,False
PRV8490,USR8989,True,False
PRV8491,USR9797,True,True
PRV8492,USR7252,False,False
PRV8493,USR6729,False,False
PRV8494,USR6874,True,False
PRV8495,USR9867,False,False
PRV8496,USR9145,True,False
PRV8497,USR5442,False,True
PRV8498,USR4278,True,True
PRV8499,USR9962,False,True
PRV8500,USR7343,False,False
PRV8501,USR5143,False,True
PRV8502,USR9715,True,True
PRV8503,USR6239,True,False
PRV8504,USR4585,True,False
PRV8505,USR6480,True,False
PRV8506,USR8266,False,False
PRV8507,USR5766,False,True
PRV8508,USR9461,True,True
PRV8509,USR2249,True,True
PRV8510,USR2296,False,False
PRV8511,USR2446,False,False
PRV8512,USR3972,True,False
PRV8513,USR1166,False,True
PRV8514,USR8975,False,False
PRV8515,USR2893,True,False
PRV8516,USR869,True,False
PRV8517,USR9620,False,True
PRV8518,USR181,False,True
PRV8519,USR2992,False,True
PRV8520,USR1299,True,True
PRV8521,USR6515,False,False
PRV8522,USR1916,False,False
PRV8523,USR2329,False,True
PRV8524,USR2163,True,True
PRV8525,USR4118,True,True
PRV8526,USR833,True,True
PRV8527,USR981,False,False
PRV8528,USR1605,True,True
PRV8529,USR621,False,True
PRV8530,USR9028,False,False
PRV8531,USR2245,True,False
PRV8532,USR7916,False,False
PRV8533,USR5401,False,True
PRV8534,USR9710,False,True
PRV8535,USR3195,False,True
PRV8536,USR9845,True,True
PRV8537,USR6719,True,False
PRV8538,USR4850,True,False
PRV8539,USR8901,True,False
PRV8540,USR6419,False,True
PRV8541,USR3758,True,True
PRV8542,USR5029,False,True
PRV8543,USR6481,False,False
PRV8544,USR3581,True,True
PRV8545,USR568,False,True
PRV8546,USR697,True,False
PRV8547,USR8712,False,False
PRV8548,USR5281,False,True
PRV8549,USR2968,False,True
PRV8550,USR9811,True,False
PRV8551,USR7715,True,True
PRV8552,USR9855,True,True
PRV8553,USR4039,True,False
PRV8554,USR7605,False,False
PRV8555,USR3042,True,False
PRV8556,USR1460,False,False
PRV8557,USR9622,True,True
PRV8558,USR2730,False,False
PRV8559,USR1276,False,True
PRV8560,USR1339,True,False
PRV8561,USR2288,False,True
PRV8562,USR3062,False,False
PRV8563,USR3868,True,False
PRV8564,USR4764,False,False
PRV8565,USR3418,False,True
PRV8566,USR3014,False,True
PRV8567,USR9590,True,True
PRV8568,USR8044,False,False
PRV8569,USR23,False,False
PRV8570,USR1317,False,False
PRV8571,USR9929,False,False
PRV8572,USR2871,False,True
PRV8573,USR9529,False,True
PRV8574,USR2746,True,False
PRV8575,USR7867,False,False
PRV8576,USR938,True,True
PRV8577,USR2641,True,False
PRV8578,USR7086,True,False
PRV8579,USR6947,False,True
PRV8580,USR1385,True,False
PRV8581,USR1199,True,False
PRV8582,USR7937,False,True
PRV8583,USR6453,False,False
PRV8584,USR508,True,False
PRV8585,USR2616,False,True
PRV8586,USR8748,False,False
PRV8587,USR2595,True,False
PRV8588,USR6225,False,True
PRV8589,USR1033,True,False
PRV8590,USR7387,False,True
PRV8591,USR2798,False,True
PRV8592,USR6420,False,False
PRV8593,USR1123,False,True
PRV8594,USR9710,False,True
PRV8595,USR4295,False,False
PRV8596,USR4532,True,True
PRV8597,USR467,False,False
PRV8598,USR2301,True,True
PRV8599,USR8630,False,False
PRV8600,USR9971,True,False
PRV8601,USR892,False,True
PRV8602,USR8583,True,False
PRV8603,USR4778,True,True
PRV8604,USR7908,False,True
PRV8605,USR4544,False,True
PRV8606,USR2455,True,True
PRV8607,USR1773,False,False
PRV8608,USR2906,False,False
PRV8609,USR2782,True,False
PRV8610,USR9879,True,True
PRV8611,USR3980,True,False
PRV8612,USR3862,True,True
PRV8613,USR5756,False,False
PRV8614,USR1363,False,False
PRV8615,USR7516,True,False
PRV8616,USR1331,True,False
PRV8617,USR3852,True,False
PRV8618,USR8489,True,False
PRV8619,USR94,True,False
PRV8620,USR2526,True,True
PRV8621,USR9850,False,False
PRV8622,USR6192,True,False
PRV8623,USR9454,True,False
PRV8624,USR3899,True,True
PRV8625,USR2578,True,True
PRV8626,USR9046,False,False
PRV8627,USR6860,True,True
PRV8628,USR9609,True,True
PRV8629,USR8756,False,False
PRV8630,USR1000,True,False
PRV8631,USR6147,True,False
PRV8632,USR1082,False,True
PRV8633,USR5203,False,False
PRV8634,USR4213,True,True
PRV8635,USR4162,True,True
PRV8636,USR6951,True,True
PRV8637,USR4389,True,False
PRV8638,USR4617,False,True
PRV8639,USR4982,True,True
PRV8640,USR3493,False,False
PRV8641,USR8605,True,False
PRV8642,USR5320,False,False
PRV8643,USR8236,False,True
PRV8644,USR8236,False,True
PRV8645,USR9811,True,False
PRV8646,USR3237,True,True
PRV8647,USR7112,False,True
PRV8648,USR9514,True,False
PRV8649,USR3448,False,True
PRV8650,USR7167,True,False
PRV8651,USR9955,True,False
PRV8652,USR2534,True,False
PRV8653,USR371,True,False
PRV8654,USR3894,False,False
PRV8655,USR1084,True,False
PRV8656,USR3289,True,False
PRV8657,USR298,True,False
PRV8658,USR4798,True,True
PRV8659,USR8124,True,True
PRV8660,USR6001,True,True
PRV8661,USR7470,False,True
PRV8662,USR3723,True,False
PRV8663,USR5425,False,False
PRV8664,USR9377,False,False
PRV8665,USR3006,True,False
PRV8666,USR1459,True,False
PRV8667,USR1013,True,False
PRV8668,USR7641,True,True
PRV8669,USR3292,False,False
PRV8670,USR3020,False,False
PRV8671,USR1299,False,False
PRV8672,USR517,True,False
PRV8673,USR8108,False,False
PRV8674,USR9119,True,False
PRV8675,USR317,False,False
PRV8676,USR4139,True,False
PRV8677,USR285,True,True
PRV8678,USR3791,False,True
PRV8679,USR7549,False,True
PRV8680,USR8920,False,True
PRV8681,USR6616,False,True
PRV8682,USR7442,True,True
PRV8683,USR6858,True,True
PRV8684,USR1801,True,False
PRV8685,USR2441,False,True
PRV8686,USR7101,False,False
PRV8687,USR9909,False,True
PRV8688,USR2053,True,True
PRV8689,USR3362,True,True
PRV8690,USR5814,True,True
PRV8691,USR6285,True,False
PRV8692,USR5476,False,True
PRV8693,USR9479,False,True
PRV8694,USR2388,True,False
PRV8695,USR8070,True,False
PRV8696,USR4368,True,True
PRV8697,USR4225,True,False
PRV8698,USR6943,False,False
PRV8699,USR758,False,False
PRV8700,USR7176,False,True
PRV8701,USR6381,False,False
PRV8702,USR1915,False,True
PRV8703,USR2524,False,True
PRV8704,USR3561,False,True
PRV8705,USR3468,False,False
PRV8706,USR9493,False,False
PRV8707,USR9136,False,False
PRV8708,USR5553,False,False
PRV8709,USR3600,True,False
PRV8710,USR2553,False,True
PRV8711,USR8837,True,True
PRV8712,USR4486,True,True
PRV8713,USR4107,False,True
PRV8714,USR6458,True,True
PRV8715,USR7682,True,False
PRV8716,USR5142,False,True
PRV8717,USR724,False,True
PRV8718,USR3017,False,False
PRV8719,USR6842,True,False
PRV8720,USR877,True,False
PRV8721,USR823,True,False
PRV8722,USR5243,False,False
PRV8723,USR8861,False,True
PRV8724,USR7853,False,False
PRV8725,USR8172,False,True
PRV8726,USR1390,True,False
PRV8727,USR8222,True,False
PRV8728,USR5057,True,True
PRV8729,USR6925,True,False
PRV8730,USR7664,False,True
PRV8731,USR9715,True,False
PRV8732,USR224,False,False
PRV8733,USR9189,False,True
PRV8734,USR8606,False,False
PRV8735,USR897,False,True
PRV8736,USR9738,False,False
PRV8737,USR7254,True,True
PRV8738,USR7217,True,True
PRV8739,USR3720,False,False
PRV8740,USR2364,False,True
PRV8741,USR4174,True,True
PRV8742,USR6994,False,False
PRV8743,USR6567,True,False
PRV8744,USR4064,False,True
PRV8745,USR8177,False,True
PRV8746,USR7110,False,True
PRV8747,USR3825,True,False
PRV8748,USR3346,True,True
PRV8749,USR4225,False,False
PRV8750,USR1527,False,True
PRV8751,USR9678,False,False
PRV8752,USR6168,True,True
PRV8753,USR2048,True,False
PRV8754,USR562,False,False
PRV8755,USR7745,True,True
PRV8756,USR4662,False,True
PRV8757,USR5974,False,True
PRV8758,USR6815,False,True
PRV8759,USR5865,False,False
PRV8760,USR3071,False,False
PRV8761,USR7220,True,True
PRV8762,USR3342,True,True
PRV8763,USR9871,False,False
PRV8764,USR3905,False,False
PRV8765,USR2592,True,False
PRV8766,USR1840,True,True
PRV8767,USR4045,False,False
PRV8768,USR2343,True,True
PRV8769,USR7465,False,False
PRV8770,USR8943,True,True
PRV8771,USR2814,True,False
PRV8772,USR9793,False,True
PRV8773,USR5307,False,True
PRV8774,USR4538,False,False
PRV8775,USR90,True,False
PRV8776,USR9145,False,True
PRV8777,USR5509,True,True
PRV8778,USR7720,False,True
PRV8779,USR3695,True,False
PRV8780,USR4345,True,True
PRV8781,USR7237,False,True
PRV8782,USR5140,False,True
PRV8783,USR8491,True,True
PRV8784,USR5260,False,False
PRV8785,USR135,False,False
PRV8786,USR9910,True,False
PRV8787,USR8338,True,False
PRV8788,USR1745,False,True
PRV8789,USR3042,False,True
PRV8790,USR5035,True,False
PRV8791,USR6149,True,True
PRV8792,USR5430,False,False
PRV8793,USR6695,False,True
PRV8794,USR9754,False,True
PRV8795,USR5663,True,True
PRV8796,USR748,False,False
PRV8797,USR9435,True,False
PRV8798,USR6121,True,False
PRV8799,USR169,True,False
PRV8800,USR8404,True,True
PRV8801,USR6237,False,True
PRV8802,USR2574,True,True
PRV8803,USR4192,False,True
PRV8804,USR348,True,False
PRV8805,USR3279,True,True
PRV8806,USR3947,True,True
PRV8807,USR450,True,True
PRV8808,USR7457,True,False
PRV8809,USR7673,False,True
PRV8810,USR4381,False,True
PRV8811,USR5198,True,False
PRV8812,USR5187,True,False
PRV8813,USR4182,True,False
PRV8814,USR615,False,True
PRV8815,USR5124,False,True
PRV8816,USR3996,True,False
PRV8817,USR9934,True,True
PRV8818,USR4534,False,True
PRV8819,USR1222,True,False
PRV8820,USR5557,False,False
PRV8821,USR4441,True,False
PRV8822,USR7193,False,False
PRV8823,USR6125,False,True
PRV8824,USR7548,False,True
PRV8825,USR5787,True,False
PRV8826,USR1786,True,False
PRV8827,USR5467,True,True
PRV8828,USR2892,False,False
PRV8829,USR3008,True,False
PRV8830,USR3842,True,True
PRV8831,USR5224,False,True
PRV8832,USR4929,True,False
PRV8833,USR5865,True,False
PRV8834,USR379,True,True
PRV8835,USR6396,False,True
PRV8836,USR7451,True,True
PRV8837,USR4236,False,True
PRV8838,USR404,False,False
PRV8839,USR9274,False,True
PRV8840,USR5331,False,False
PRV8841,USR3391,False,False
PRV8842,USR742,False,False
PRV8843,USR1123,False,True
PRV8844,USR4744,True,True
PRV8845,USR4773,True,False
PRV8846,USR7102,True,True
PRV8847,USR4985,False,True
PRV8848,USR7990,False,False
PRV8849,USR5197,True,True
PRV8850,USR4306,True,True
PRV8851,USR1121,True,True
PRV8852,USR28,True,True
PRV8853,USR9370,True,False
PRV8854,USR1606,True,True
PRV8855,USR5870,False,False
PRV8856,USR4367,False,False
PRV8857,USR605,True,False
PRV8858,USR21,False,False
PRV8859,USR8228,False,False
PRV8860,USR7747,True,False
PRV8861,USR1018,False,True
PRV8862,USR3787,False,False
PRV8863,USR2138,False,True
